RNAInterID,Interactor1.Symbol,Category1,Species1,Interactor2.Symbol,Category2,Species2,Raw_ID1,Raw_ID2,score,strong,weak,predict
RC00006490,mmu-miR-683,miRNA,Mus musculus,Reversine,compound,,MIMAT0003461,210332,0.2046,,Microarray,
RC00006494,mmu-miR-686,miRNA,Mus musculus,Tert-butyl hydroperoxide (t-BHP),compound,,MIMAT0003464,6410,0.2206,,Microarray,
RC00006499,mmu-miR-687,miRNA,Mus musculus,Budesonide,compound,,MIMAT0003466,5281004,0.2254,,Microarray,
RC00006498,mmu-miR-687,miRNA,Mus musculus,Phenethyl isothiocyanate(PEITC),compound,,MIMAT0003466,16741,0.2254,,Microarray,
RC00006500,mmu-miR-688,miRNA,Mus musculus,Tert-butyl hydroperoxide (t-BHP),compound,,MIMAT0003467,6410,0.2206,,Microarray,
RC00006504,mmu-miR-690,miRNA,Mus musculus,Cyclonite,compound,,MIMAT0003469,8490,0.2288,,Microarray,
RC00006502,mmu-miR-690,miRNA,Mus musculus,Glucose,compound,,MIMAT0003469,5793,0.2636,,Microarray,
RC00006505,mmu-miR-690,miRNA,Mus musculus,Phenethyl isothiocyanate(PEITC),compound,,MIMAT0003469,16741,0.2254,,Microarray,
RC00006503,mmu-miR-690,miRNA,Mus musculus,Tert-butyl hydroperoxide (t-BHP),compound,,MIMAT0003469,6410,0.2206,,Microarray,
RC00006508,mmu-miR-691,miRNA,Mus musculus,5-aminoimidazole-4-carboxamide-1-Î²-d-ribofuranoside AICAR,compound,,MIMAT0003470,16078949,0.2119,,Microarray,
RC00006506,mmu-miR-691,miRNA,Mus musculus,Tert-butyl hydroperoxide (t-BHP),compound,,MIMAT0003470,6410,0.2206,,Microarray,
RC00006507,mmu-miR-691,miRNA,Mus musculus,Ursodeoxycholic acid (UDCA),compound,,MIMAT0003470,31401,0.2305,,Microarray,
RC00006509,mmu-miR-692,miRNA,Mus musculus,Doxorubicin,compound,,MIMAT0003471,31703,0.2303,,Microarray,
RC00006741,mmu-miR-693-3p,miRNA,Mus musculus,Ursodeoxycholic acid (UDCA),compound,,MIMAT0004189,31401,0.2305,,Microarray,
RC00006515,mmu-miR-694,miRNA,Mus musculus,Reversine,compound,,MIMAT0003474,210332,0.2046,,Microarray,
RC00006550,mmu-miR-697,miRNA,Mus musculus,Budesonide,compound,,MIMAT0003487,5281004,0.2254,,Microarray,
RC00006548,mmu-miR-697,miRNA,Mus musculus,Phenethyl isothiocyanate(PEITC),compound,,MIMAT0003487,16741,0.2254,,Microarray,
RC00006553,mmu-miR-700-3p,miRNA,Mus musculus,Reversine,compound,,MIMAT0003490,210332,0.2046,,Microarray,
RC00006551,mmu-miR-700-3p,miRNA,Mus musculus,Tert-butyl hydroperoxide (t-BHP),compound,,MIMAT0003490,6410,0.2206,,Microarray,
RC00006555,mmu-miR-701-5p,miRNA,Mus musculus,Tert-butyl hydroperoxide (t-BHP),compound,,MIMAT0003491,6410,0.2206,,Microarray,
RC00006557,mmu-miR-703,miRNA,Mus musculus,Reversine,compound,,MIMAT0003493,210332,0.2046,,Microarray,
RC00006558,mmu-miR-705,miRNA,Mus musculus,Cyclonite,compound,,MIMAT0003495,8490,0.2288,,Microarray,
RC00006562,mmu-miR-706,miRNA,Mus musculus,Narangin,compound,,MIMAT0003496,442428,0.2333,,Microarray,
RC00006560,mmu-miR-706,miRNA,Mus musculus,Phenethyl isothiocyanate(PEITC),compound,,MIMAT0003496,16741,0.2254,,Microarray,
RC00006561,mmu-miR-706,miRNA,Mus musculus,Reversine,compound,,MIMAT0003496,210332,0.2046,,Microarray,
RC00006559,mmu-miR-706,miRNA,Mus musculus,Tert-butyl hydroperoxide (t-BHP),compound,,MIMAT0003496,6410,0.2206,,Microarray,
RC00006565,mmu-miR-707,miRNA,Mus musculus,Reversine,compound,,MIMAT0003497,210332,0.2046,,Microarray,
RC00007244,mmu-miR-708-5p,miRNA,Mus musculus,Doxorubicin,compound,,MIMAT0004828,31703,0.2303,,Microarray,
RC00007242,mmu-miR-708-5p,miRNA,Mus musculus,Phenethyl isothiocyanate(PEITC),compound,,MIMAT0004828,16741,0.2254,,Microarray,
RC00007243,mmu-miR-708-5p,miRNA,Mus musculus,Ursodeoxycholic acid (UDCA),compound,,MIMAT0004828,31401,0.2305,,Microarray,
RC00006572,mmu-miR-709,miRNA,Mus musculus,5-aminoimidazole-4-carboxamide-1-Î²-d-ribofuranoside AICAR,compound,,MIMAT0003499,16078949,0.2119,,Microarray,
RC00006571,mmu-miR-709,miRNA,Mus musculus,Budesonide,compound,,MIMAT0003499,5281004,0.2254,,Microarray,
RC00006567,mmu-miR-709,miRNA,Mus musculus,Cyclonite,compound,,MIMAT0003499,8490,0.2288,,Microarray,
RC00006569,mmu-miR-709,miRNA,Mus musculus,Doxorubicin,compound,,MIMAT0003499,31703,0.2303,,Microarray,
RC00006568,mmu-miR-709,miRNA,Mus musculus,Phenethyl isothiocyanate(PEITC),compound,,MIMAT0003499,16741,0.2254,,Microarray,
RC00006566,mmu-miR-709,miRNA,Mus musculus,Tert-butyl hydroperoxide (t-BHP),compound,,MIMAT0003499,6410,0.2206,,Microarray,
RC00006574,mmu-miR-710,miRNA,Mus musculus,Budesonide,compound,,MIMAT0003500,5281004,0.2254,,Microarray,
RC00006573,mmu-miR-710,miRNA,Mus musculus,Phenethyl isothiocyanate(PEITC),compound,,MIMAT0003500,16741,0.2254,,Microarray,
RC00006496,mmu-miR-719,miRNA,Mus musculus,Phenethyl isothiocyanate(PEITC),compound,,MIMAT0003465,16741,0.2254,,Microarray,
RC00006497,mmu-miR-719,miRNA,Mus musculus,Reversine,compound,,MIMAT0003465,210332,0.2046,,Microarray,
RC00006765,mmu-miR-742-3p,miRNA,Mus musculus,Budesonide,compound,,MIMAT0004237,5281004,0.2254,,Microarray,
RC00006767,mmu-miR-743a-3p,miRNA,Mus musculus,Tert-butyl hydroperoxide (t-BHP),compound,,MIMAT0004238,6410,0.2206,,Microarray,
RC00007247,mmu-miR-743b-5p,miRNA,Mus musculus,Tert-butyl hydroperoxide (t-BHP),compound,,MIMAT0004839,6410,0.2206,,Microarray,
RC00006739,mmu-miR-744-5p,miRNA,Mus musculus,Tert-butyl hydroperoxide (t-BHP),compound,,MIMAT0004187,6410,0.2206,,Microarray,
RC00006702,mmu-miR-758-3p,miRNA,Mus musculus,Reversine,compound,,MIMAT0003889,210332,0.2046,,Microarray,
RC00006718,mmu-miR-760-3p,miRNA,Mus musculus,Ursodeoxycholic acid (UDCA),compound,,MIMAT0003898,31401,0.2305,,Microarray,
RC00006713,mmu-miR-761,miRNA,Mus musculus,Reversine,compound,,MIMAT0003893,210332,0.2046,,Microarray,
RC00006712,mmu-miR-761,miRNA,Mus musculus,Ursodeoxycholic acid (UDCA),compound,,MIMAT0003893,31401,0.2305,,Microarray,
RC00006707,mmu-miR-762,miRNA,Mus musculus,Cyclonite,compound,,MIMAT0003892,8490,0.2288,,Microarray,
RC00006710,mmu-miR-762,miRNA,Mus musculus,Reversine,compound,,MIMAT0003892,210332,0.2046,,Microarray,
RC00006709,mmu-miR-762,miRNA,Mus musculus,Ursodeoxycholic acid (UDCA),compound,,MIMAT0003892,31401,0.2305,,Microarray,
RC00006717,mmu-miR-763,miRNA,Mus musculus,Budesonide,compound,,MIMAT0003896,5281004,0.2254,,Microarray,
RC00006716,mmu-miR-763,miRNA,Mus musculus,Tert-butyl hydroperoxide (t-BHP),compound,,MIMAT0003896,6410,0.2206,,Microarray,
RC00006715,mmu-miR-764-3p,miRNA,Mus musculus,Ursodeoxycholic acid (UDCA),compound,,MIMAT0003895,31401,0.2305,,Microarray,
RC00006714,mmu-miR-764-5p,miRNA,Mus musculus,Reversine,compound,,MIMAT0003894,210332,0.2046,,Microarray,
RC00006706,mmu-miR-770-3p,miRNA,Mus musculus,Cyclonite,compound,,MIMAT0003891,8490,0.2288,,Microarray,
RC00007029,mmu-miR-7a-1-3p,miRNA,Mus musculus,Cyclonite,compound,,MIMAT0004670,8490,0.2288,,Microarray,
RC00003809,mmu-miR-7a-5p,miRNA,Mus musculus,Cyclonite,compound,,MIMAT0000677,8490,0.2288,,Microarray,
RC00003814,mmu-miR-7b-5p,miRNA,Mus musculus,Anthocyanin,compound,,MIMAT0000678,145858,0.2333,,Microarray,
RC00003818,mmu-miR-7b-5p,miRNA,Mus musculus,Curcumin,compound,,MIMAT0000678,969516,0.2333,,Microarray,
RC00003816,mmu-miR-7b-5p,miRNA,Mus musculus,Narangin,compound,,MIMAT0000678,442428,0.2333,,Microarray,
RC00003812,mmu-miR-7b-5p,miRNA,Mus musculus,Proanthocyanin,compound,,MIMAT0000678,108065,0.2333,,Microarray,
RC00006740,mmu-miR-802-5p,miRNA,Mus musculus,Cyclonite,compound,,MIMAT0004188,8490,0.2288,,Microarray,
RC00006747,mmu-miR-804,miRNA,Mus musculus,Reversine,compound,,MIMAT0004210,210332,0.2046,,Microarray,
RC00007249,mmu-miR-871-5p,miRNA,Mus musculus,Tert-butyl hydroperoxide (t-BHP),compound,,MIMAT0004841,6410,0.2206,,Microarray,
RC00007260,mmu-miR-874-3p,miRNA,Mus musculus,Budesonide,compound,,MIMAT0004853,5281004,0.2254,,Microarray,
RC00007259,mmu-miR-874-3p,miRNA,Mus musculus,Tert-butyl hydroperoxide (t-BHP),compound,,MIMAT0004853,6410,0.2206,,Microarray,
RC00007407,mmu-miR-875-3p,miRNA,Mus musculus,5-aminoimidazole-4-carboxamide-1-Î²-d-ribofuranoside AICAR,compound,,MIMAT0004938,16078949,0.2119,,Microarray,
RC00007273,mmu-miR-877-5p,miRNA,Mus musculus,Doxorubicin,compound,,MIMAT0004861,31703,0.2303,,Microarray,
RC00007274,mmu-miR-877-5p,miRNA,Mus musculus,Narangin,compound,,MIMAT0004861,442428,0.2333,,Microarray,
RC00007402,mmu-miR-878-3p,miRNA,Mus musculus,Ferulic acid,compound,,MIMAT0004933,445858,0.2333,,Microarray,
RC00007397,mmu-miR-878-3p,miRNA,Mus musculus,Hesperidin,compound,,MIMAT0004933,10621,0.2333,,Microarray,
RC00007399,mmu-miR-878-3p,miRNA,Mus musculus,Proanthocyanin,compound,,MIMAT0004933,108065,0.2333,,Microarray,
RC00007403,mmu-miR-878-3p,miRNA,Mus musculus,Quercetin,compound,,MIMAT0004933,5280343,0.2333,,Microarray,
RC00007254,mmu-miR-881-3p,miRNA,Mus musculus,Tert-butyl hydroperoxide (t-BHP),compound,,MIMAT0004846,6410,0.2206,,Microarray,
RC00007252,mmu-miR-881-5p,miRNA,Mus musculus,Tert-butyl hydroperoxide (t-BHP),compound,,MIMAT0004845,6410,0.2206,,Microarray,
RC00007257,mmu-miR-883a-5p,miRNA,Mus musculus,Budesonide,compound,,MIMAT0004848,5281004,0.2254,,Microarray,
RC00007256,mmu-miR-883a-5p,miRNA,Mus musculus,Phenethyl isothiocyanate(PEITC),compound,,MIMAT0004848,16741,0.2254,,Microarray,
RC00001301,mmu-miR-9-3p,miRNA,Mus musculus,Cyclonite,compound,,MIMAT0000143,8490,0.2288,,Microarray,
RC00001302,mmu-miR-9-3p,miRNA,Mus musculus,Reversine,compound,,MIMAT0000143,210332,0.2046,,Microarray,
RC00007002,mmu-miR-92a-2-5p,miRNA,Mus musculus,Tert-butyl hydroperoxide (t-BHP),compound,,MIMAT0004635,6410,0.2206,,Microarray,
RC00003475,mmu-miR-92a-3p,miRNA,Mus musculus,Cyclonite,compound,,MIMAT0000539,8490,0.2288,,Microarray,
RC00003478,mmu-miR-93-5p,miRNA,Mus musculus,Cyclonite,compound,,MIMAT0000540,8490,0.2288,,Microarray,
RC00003477,mmu-miR-93-5p,miRNA,Mus musculus,Estradiol,compound,,MIMAT0000540,5757,0.2294,,Microarray,
RC00003480,mmu-miR-93-5p,miRNA,Mus musculus,Tamoxifen,compound,,MIMAT0000540,2733526,0.2327,,Microarray,
RC00003484,mmu-miR-96-5p,miRNA,Mus musculus,ACTH,compound,,MIMAT0000541,16132265,0.3137,,Microarray,
RC00003482,mmu-miR-96-5p,miRNA,Mus musculus,Reversine,compound,,MIMAT0000541,210332,0.2046,,Microarray,
RC00003494,mmu-miR-98-5p,miRNA,Mus musculus,Cyclonite,compound,,MIMAT0000545,8490,0.2288,,Microarray,
RC00001260,mmu-miR-99a-5p,miRNA,Mus musculus,Cyclonite,compound,,MIMAT0000131,8490,0.2288,,Microarray,
RC00001261,mmu-miR-99a-5p,miRNA,Mus musculus,Reversine,compound,,MIMAT0000131,210332,0.2046,,Microarray,
RC00001264,mmu-miR-99b-5p,miRNA,Mus musculus,Catechin,compound,,MIMAT0000132,9064,0.2333,,Microarray,
RC00001263,mmu-miR-99b-5p,miRNA,Mus musculus,Cyclonite,compound,,MIMAT0000132,8490,0.2288,,Microarray,
RC00001262,mmu-miR-99b-5p,miRNA,Mus musculus,Estradiol,compound,,MIMAT0000132,5757,0.2294,,Microarray,
RC00001266,mmu-miR-99b-5p,miRNA,Mus musculus,Narangin,compound,,MIMAT0000132,442428,0.2333,,Microarray,
RC00001265,mmu-miR-99b-5p,miRNA,Mus musculus,Proanthocyanin,compound,,MIMAT0000132,108065,0.2333,,Microarray,
RC00007876,osa-miR1432-5p,miRNA,Oryza sativa,Cadmium,compound,,MIMAT0005966,23973,0.2483,,Microarray,
RC00007875,osa-miR1432-5p,miRNA,Oryza sativa,Glyphosate,compound,,MIMAT0005966,3496,0.2238,,Microarray,
RC00007878,osa-miR1436,miRNA,Oryza sativa,Glyphosate,compound,,MIMAT0005987,3496,0.2238,,Microarray,
RC00003668,osa-miR156a,miRNA,Oryza sativa,Cadmium,compound,,MIMAT0000618,23973,0.2483,,Microarray,
RC00004832,osa-miR156k,miRNA,Oryza sativa,Cadmium,compound,,MIMAT0001020,23973,0.2483,,Microarray,
RC00003671,osa-miR166e-3p,miRNA,Oryza sativa,Cadmium,compound,,MIMAT0000639,23973,0.2483,,Microarray,
RC00004847,osa-miR166g-3p,miRNA,Oryza sativa,Cadmium,compound,,MIMAT0001072,23973,0.2483,,Microarray,
RC00004848,osa-miR166i-3p,miRNA,Oryza sativa,Cadmium,compound,,MIMAT0001074,23973,0.2483,,Microarray,
RC00004836,osa-miR166k-3p,miRNA,Oryza sativa,Cadmium,compound,,MIMAT0001037,23973,0.2483,,Microarray,
RC00003672,osa-miR167c-5p,miRNA,Oryza sativa,Glyphosate,compound,,MIMAT0000643,3496,0.2238,,Microarray,
RC00004839,osa-miR168a-5p,miRNA,Oryza sativa,Cadmium,compound,,MIMAT0001045,23973,0.2483,,Microarray,
RC00004838,osa-miR168a-5p,miRNA,Oryza sativa,Glyphosate,compound,,MIMAT0001045,3496,0.2238,,Microarray,
RC00004841,osa-miR168b,miRNA,Oryza sativa,Glyphosate,compound,,MIMAT0001046,3496,0.2238,,Microarray,
RC00003673,osa-miR169a,miRNA,Oryza sativa,Glyphosate,compound,,MIMAT0000644,3496,0.2238,,Microarray,
RC00003674,osa-miR171a,miRNA,Oryza sativa,Cadmium,compound,,MIMAT0000645,23973,0.2483,,Microarray,
RC00004845,osa-miR171g,miRNA,Oryza sativa,Cadmium,compound,,MIMAT0001068,23973,0.2483,,Microarray,
RC00004834,osa-miR319a-3p.2-3p,miRNA,Oryza sativa,Glyphosate,compound,,MIMAT0001028,3496,0.2238,,Microarray,
RC00004822,osa-miR393a,miRNA,Oryza sativa,Glyphosate,compound,,MIMAT0000957,3496,0.2238,,Microarray,
RC00007877,osa-miR444d.3,miRNA,Oryza sativa,Cadmium,compound,,MIMAT0005972,23973,0.2483,,Microarray,
RC00005771,osa-miR528-5p,miRNA,Oryza sativa,Cadmium,compound,,MIMAT0002884,23973,0.2483,,Microarray,
RC00008654,pny-miR-19c,miRNA,Homo sapiens,Gemcitabine,compound,,MIMAT0042989,60750,0.6256,,Microarray,
RC00006780,ppt-miR894,miRNA,Physcomitrella patens,Glyphosate,compound,,MIMAT0004365,3496,0.2238,,Microarray,
RC00007879,ptc-miR1450,miRNA,Populus trichocarpa,Glyphosate,compound,,MIMAT0006012,3496,0.2238,,Microarray,
RC00005264,ptc-miR167h-5p,miRNA,Populus trichocarpa,Abscisic acid (ABA),compound,,MIMAT0001948,5280896,0.2415,,Microarray,
RC00005266,ptc-miR393b-5p,miRNA,Populus trichocarpa,Glyphosate,compound,,MIMAT0002016,3496,0.2238,,Microarray,
RC00005269,ptc-miR472a,miRNA,Populus trichocarpa,Abscisic acid (ABA),compound,,MIMAT0002060,5280896,0.2415,,Microarray,
RC00005271,ptc-miR472b,miRNA,Populus trichocarpa,Abscisic acid (ABA),compound,,MIMAT0002061,5280896,0.2415,,Microarray,
RC00004553,rno-let-7c-5p,miRNA,Rattus norvegicus,Dexamethasone,compound,,MIMAT0000776,5743,0.225,,Microarray,
RC00003529,rno-let-7d-5p,miRNA,Rattus norvegicus,Dexamethasone,compound,,MIMAT0000562,5743,0.225,,Microarray,
RC00004556,rno-let-7e-5p,miRNA,Rattus norvegicus,Estradiol,compound,,MIMAT0000777,5757,0.2294,,Microarray,
RC00004557,rno-let-7f-5p,miRNA,Rattus norvegicus,Dexamethasone,compound,,MIMAT0000778,5743,0.225,,Microarray,
RC00004558,rno-let-7i-5p,miRNA,Rattus norvegicus,Dexamethasone,compound,,MIMAT0000779,5743,0.225,,Microarray,
RC00005805,rno-miR-1-3p,miRNA,Rattus norvegicus,Dexamethasone,compound,,MIMAT0003125,5743,0.3094,,Microarray,
RC00005838,rno-miR-1-5p,miRNA,Rattus norvegicus,Doxorubicin,compound,,MIMAT0003162,31703,0.2303,,Microarray,
RC00004670,rno-miR-100-5p,miRNA,Rattus norvegicus,Dexamethasone,compound,,MIMAT0000822,5743,0.3094,,Microarray,
RC00004671,rno-miR-101a-3p,miRNA,Rattus norvegicus,Dexamethasone,compound,,MIMAT0000823,5743,0.225,,Microarray,
RC00004673,rno-miR-101a-3p,miRNA,Rattus norvegicus,Nicotine,compound,,MIMAT0000823,89594,0.2283,,Microarray,
RC00004676,rno-miR-103-3p,miRNA,Rattus norvegicus,Aristolochic acid,compound,,MIMAT0000824,2236,0.3055,,Microarray,
RC00004677,rno-miR-103-3p,miRNA,Rattus norvegicus,Dexamethasone,compound,,MIMAT0000824,5743,0.225,,Microarray,
RC00008008,rno-miR-105,miRNA,Rattus norvegicus,Lithium (Li),compound,,MIMAT0012825,3028194,0.2494,,Microarray,
RC00008007,rno-miR-105,miRNA,Rattus norvegicus,Valproic acid,compound,,MIMAT0012825,3121,0.2494,,Microarray,
RC00004678,rno-miR-106b-5p,miRNA,Rattus norvegicus,Comfrey,compound,,MIMAT0000825,6440495,0.2055,,Microarray,
RC00004679,rno-miR-107-3p,miRNA,Rattus norvegicus,Aristolochic acid,compound,,MIMAT0000826,2236,0.3055,,Microarray,
RC00004680,rno-miR-107-3p,miRNA,Rattus norvegicus,Dexamethasone,compound,,MIMAT0000826,5743,0.225,,Microarray,
RC00004565,rno-miR-10a-5p,miRNA,Rattus norvegicus,Acarbose,compound,,MIMAT0000782,444254,0.2332,,Microarray,
RC00004562,rno-miR-10a-5p,miRNA,Rattus norvegicus,Aristolochic acid,compound,,MIMAT0000782,2236,0.3055,,Microarray,
RC00004567,rno-miR-10a-5p,miRNA,Rattus norvegicus,Comfrey,compound,,MIMAT0000782,6440495,0.2055,,Microarray,
RC00004569,rno-miR-10b-5p,miRNA,Rattus norvegicus,Aristolochic acid,compound,,MIMAT0000783,2236,0.3055,,Microarray,
RC00004570,rno-miR-10b-5p,miRNA,Rattus norvegicus,Nicotine,compound,,MIMAT0000783,89594,0.2283,,Microarray,
RC00004681,rno-miR-122-5p,miRNA,Rattus norvegicus,Aristolochic acid,compound,,MIMAT0000827,2236,0.3055,,Microarray,
RC00004688,rno-miR-125b-5p,miRNA,Rattus norvegicus,Nicotine,compound,,MIMAT0000830,89594,0.2283,,Microarray,
RC00004691,rno-miR-126a-5p,miRNA,Rattus norvegicus,4-(methylnitrosamino)-1-(3-pyridyl)-1-butanone (NNK),compound,,MIMAT0000831,47289,0.2486,,Microarray,
RC00004692,rno-miR-127-3p,miRNA,Rattus norvegicus,Estradiol,compound,,MIMAT0000833,5757,0.2294,,Microarray,
RC00004696,rno-miR-128-3p,miRNA,Rattus norvegicus,Comfrey,compound,,MIMAT0000834,6440495,0.2055,,Microarray,
RC00004694,rno-miR-128-3p,miRNA,Rattus norvegicus,Dexamethasone,compound,,MIMAT0000834,5743,0.225,,Microarray,
RC00004697,rno-miR-130a-3p,miRNA,Rattus norvegicus,Comfrey,compound,,MIMAT0000836,6440495,0.2055,,Microarray,
RC00004699,rno-miR-130b-3p,miRNA,Rattus norvegicus,Comfrey,compound,,MIMAT0000837,6440495,0.2055,,Microarray,
RC00004698,rno-miR-130b-3p,miRNA,Rattus norvegicus,Dexamethasone,compound,,MIMAT0000837,5743,0.225,,Microarray,
RC00004702,rno-miR-132-3p,miRNA,Rattus norvegicus,Comfrey,compound,,MIMAT0000838,6440495,0.2055,,Microarray,
RC00003602,rno-miR-135b-5p,miRNA,Rattus norvegicus,Acarbose,compound,,MIMAT0000611,444254,0.2332,,Microarray,
RC00004707,rno-miR-136-5p,miRNA,Rattus norvegicus,Lithium (Li),compound,,MIMAT0000842,3028194,0.2494,,Microarray,
RC00004706,rno-miR-136-5p,miRNA,Rattus norvegicus,Valproic acid,compound,,MIMAT0000842,3121,0.2494,,Microarray,
RC00004708,rno-miR-137-3p,miRNA,Rattus norvegicus,Nicotine,compound,,MIMAT0000843,89594,0.2283,,Microarray,
RC00003555,rno-miR-140-3p,miRNA,Rattus norvegicus,Nicotine,compound,,MIMAT0000574,89594,0.2283,,Microarray,
RC00003552,rno-miR-140-5p,miRNA,Rattus norvegicus,Aristolochic acid,compound,,MIMAT0000573,2236,0.3055,,Microarray,
RC00003553,rno-miR-140-5p,miRNA,Rattus norvegicus,Dexamethasone,compound,,MIMAT0000573,5743,0.225,,Microarray,
RC00004714,rno-miR-145-5p,miRNA,Rattus norvegicus,Acarbose,compound,,MIMAT0000851,444254,0.2332,,Microarray,
RC00007647,rno-miR-146b-5p,miRNA,Rattus norvegicus,Comfrey,compound,,MIMAT0005595,6440495,0.2055,,Microarray,
RC00007645,rno-miR-146b-5p,miRNA,Rattus norvegicus,Dexamethasone,compound,,MIMAT0005595,5743,0.225,,Microarray,
RC00003562,rno-miR-148b-3p,miRNA,Rattus norvegicus,Comfrey,compound,,MIMAT0000579,6440495,0.2055,,Microarray,
RC00004718,rno-miR-150-5p,miRNA,Rattus norvegicus,Comfrey,compound,,MIMAT0000853,6440495,0.2055,,Microarray,
RC00004717,rno-miR-150-5p,miRNA,Rattus norvegicus,Dexamethasone,compound,,MIMAT0000853,5743,0.225,,Microarray,
RC00003607,rno-miR-151-5p,miRNA,Rattus norvegicus,Acarbose,compound,,MIMAT0000613,444254,0.2332,,Microarray,
RC00004720,rno-miR-152-3p,miRNA,Rattus norvegicus,Comfrey,compound,,MIMAT0000854,6440495,0.2055,,Microarray,
RC00004719,rno-miR-152-3p,miRNA,Rattus norvegicus,Nicotine,compound,,MIMAT0000854,89594,0.2283,,Microarray,
RC00004721,rno-miR-153-3p,miRNA,Rattus norvegicus,Acetaminophen,compound,,MIMAT0000855,1983,0.2269,,Microarray,
RC00004722,rno-miR-153-3p,miRNA,Rattus norvegicus,Carbon tetrachloride,compound,,MIMAT0000855,5943,0.2269,,Microarray,
RC00004571,rno-miR-15b-5p,miRNA,Rattus norvegicus,Aristolochic acid,compound,,MIMAT0000784,2236,0.3055,,Microarray,
RC00004576,rno-miR-16-5p,miRNA,Rattus norvegicus,Dexamethasone,compound,,MIMAT0000785,5743,0.3802,,Microarray,
RC00004578,rno-miR-17-5p,miRNA,Rattus norvegicus,Acarbose,compound,,MIMAT0000786,444254,0.2332,,Microarray,
RC00004780,rno-miR-181a-1-3p,miRNA,Rattus norvegicus,Dexamethasone,compound,,MIMAT0000884,5743,0.225,,Microarray,
RC00004728,rno-miR-181a-5p,miRNA,Rattus norvegicus,Comfrey,compound,,MIMAT0000858,6440495,0.2055,,Microarray,
RC00004729,rno-miR-181b-5p,miRNA,Rattus norvegicus,Nicotine,compound,,MIMAT0000859,89594,0.2283,,Microarray,
RC00007552,rno-miR-182,miRNA,Rattus norvegicus,Aristolochic acid,compound,,MIMAT0005300,2236,0.3055,,Microarray,
RC00004730,rno-miR-183-5p,miRNA,Rattus norvegicus,Aristolochic acid,compound,,MIMAT0000860,2236,0.3055,,Microarray,
RC00004732,rno-miR-183-5p,miRNA,Rattus norvegicus,Comfrey,compound,,MIMAT0000860,6440495,0.2055,,Microarray,
RC00004739,rno-miR-185-5p,miRNA,Rattus norvegicus,Comfrey,compound,,MIMAT0000862,6440495,0.2055,,Microarray,
RC00004738,rno-miR-185-5p,miRNA,Rattus norvegicus,Dexamethasone,compound,,MIMAT0000862,5743,0.225,,Microarray,
RC00004740,rno-miR-186-5p,miRNA,Rattus norvegicus,Nicotine,compound,,MIMAT0000863,89594,0.2283,,Microarray,
RC00007556,rno-miR-188-5p,miRNA,Rattus norvegicus,Nicotine,compound,,MIMAT0005301,89594,0.2283,,Microarray,
RC00004579,rno-miR-18a-5p,miRNA,Rattus norvegicus,Dexamethasone,compound,,MIMAT0000787,5743,0.225,,Microarray,
RC00004742,rno-miR-191a-5p,miRNA,Rattus norvegicus,Comfrey,compound,,MIMAT0000866,6440495,0.2055,,Microarray,
RC00004743,rno-miR-192-5p,miRNA,Rattus norvegicus,Aristolochic acid,compound,,MIMAT0000867,2236,0.3055,,Microarray,
RC00004749,rno-miR-193a-3p,miRNA,Rattus norvegicus,Tamoxifen,compound,,MIMAT0000868,2733526,0.2327,,Microarray,
RC00004750,rno-miR-194-5p,miRNA,Rattus norvegicus,Aristolochic acid,compound,,MIMAT0000869,2236,0.3055,,Microarray,
RC00007129,rno-miR-199a-3p,miRNA,Rattus norvegicus,Comfrey,compound,,MIMAT0004738,6440495,0.2055,,Microarray,
RC00004755,rno-miR-199a-5p,miRNA,Rattus norvegicus,Comfrey,compound,,MIMAT0000872,6440495,0.2055,,Microarray,
RC00004759,rno-miR-200a-3p,miRNA,Rattus norvegicus,Comfrey,compound,,MIMAT0000874,6440495,0.2055,,Microarray,
RC00004756,rno-miR-200c-3p,miRNA,Rattus norvegicus,Dexamethasone,compound,,MIMAT0000873,5743,0.3094,,Microarray,
RC00008005,rno-miR-202-5p,miRNA,Rattus norvegicus,Dexamethasone,compound,,MIMAT0012822,5743,0.3094,,Microarray,
RC00004764,rno-miR-203a-3p,miRNA,Rattus norvegicus,Tamoxifen,compound,,MIMAT0000876,2733526,0.2327,,Microarray,
RC00004767,rno-miR-205,miRNA,Rattus norvegicus,Acarbose,compound,,MIMAT0000878,444254,0.2332,,Microarray,
RC00004768,rno-miR-206-3p,miRNA,Rattus norvegicus,Aristolochic acid,compound,,MIMAT0000879,2236,0.3055,,Microarray,
RC00003588,rno-miR-20a-3p,miRNA,Rattus norvegicus,Dexamethasone,compound,,MIMAT0000603,5743,0.225,,Microarray,
RC00003587,rno-miR-20a-5p,miRNA,Rattus norvegicus,Dexamethasone,compound,,MIMAT0000602,5743,0.225,,Microarray,
RC00005921,rno-miR-20b-5p,miRNA,Rattus norvegicus,Dexamethasone,compound,,MIMAT0003211,5743,0.225,,Microarray,
RC00005922,rno-miR-20b-5p,miRNA,Rattus norvegicus,Estradiol,compound,,MIMAT0003211,5757,0.2294,,Microarray,
RC00004584,rno-miR-21-5p,miRNA,Rattus norvegicus,Aristolochic acid,compound,,MIMAT0000790,2236,0.3055,,Microarray,
RC00004588,rno-miR-21-5p,miRNA,Rattus norvegicus,Nicotine,compound,,MIMAT0000790,89594,0.2283,,Microarray,
